Block,Label
"Comme personne au monde, excepté moi, n'a [25]de droit sur la somme dont je vous parle, personne ne saura jamais de quelle manière elle aura passé entre vos mains.",3
"Vous n'êtes pas très riche non plus, je le sais, et vous pouvez craindre qu'on ne s'étonne de vous voir doter ainsi votre neveu; mais songez que mon père ne vous [30]connaît pas, que vous vous montrez fort peu par la ville, et que par conséquent il vous sera facile de feindre que vous arrivez de quelque voyage.",3
"Cette démarche vous Page 280 coûtera sans doute, il faudra quitter votre fauteuil et prendre un peu de peine; mais vous ferez deux heureux, madame, et, si vous avez jamais connu l'amour; j'espère que vous ne me refuserez pas.",3
"[5]La bonne dame, pendant ce discours, avait été tour à tour surprise, inquiète, attendrie et charmée.",3
Le dernier mot la persuada.,3
"--Oui, mon enfant, répéta-t-elle plusieurs fois, je sais ce que c'est, je sais ce que c'est!",3
"[10]En parlant ainsi, elle fit un effort pour se lever; ses jambes affaiblies la soutenaient à peine; Julie s'avança rapidement, et lui tendit la main pour l'aider; par un mouvement presque involontaire, elles se trouvèrent en un instant dans les bras l'une de l'autre.",3
"Le traité fut [15]aussitôt conclu; un cordial baiser le scella d'avance, et toutes les confidences nécessaires s'ensuivirent sans peine.",3
"Toutes les explications étant faites, la bonne dame tira de son armoire une vénérable robe de taffetas qui avait été sa robe de noce.",3
"Ce meuble antique n'avait pas moins [20]de cinquante ans, mais pas une tache, pas un grain de poussière ne l'avait défloré; Julie en fut dans l'admiration.",3
"On envoya chercher un carrosse de louage, le plus beau qui fût dans toute la ville.",3
La bonne dame prépara le discours qu'elle devait tenir à M.,3
"Godeau; Julie lui apprit de quelle [25]façon il fallait toucher le coeur de son père, et n'hésita pas à avouer que la vanité était son côté vulnérable.",3
"--Si vous pouviez imaginer, dit-elle, un moyen de flatter ce penchant, nous aurions partie gagnée.",3
"La bonne dame réfléchit profondément, acheva sa [30]toilette sans mot dire, serra la main de sa future nièce, et monta en voiture.",3
"Elle arriva bientôt à l'hôtel Godeau; là, elle se redressa si bien en entrant, qu'elle semblait Page 281 rajeunie de dix ans.",3
"Elle traversa majestueusement le salon où était tombé le bouquet de Julie, et, quand la porte du boudoir s'ouvrit, elle dit d'une voix ferme au laquais qui la précédait: [5]--Annoncez la baronne douairière de Croisilles.",3
Ce mot décida du bonheur des deux amants; M.,3
Godeau en fut ébloui.,3
"Bien que les cinq cent mille francs lui semblassent peu de chose, il consentit à tout pour faire de sa fille une baronne, et elle le fut; qui eût osé lui en contester le titre?",3
"A mon avis, elle l'avait bien gagné.",3
FIN NOTES The figures enclosed in bold tags (...) refer to the pages; the ordinary figures refer to the lines.,3
"PROSPER MÉRIMÉE Paris, 1803-Cannes, 1870 Mérimée was at first identified with the Romantic movement, but his hatred of exaggeration and his cynicism caused him to turn to a simpler manner.",3
"His clear, concise narrative style and his objective manner of treatment, combined with a grasp of human character, pathos, delicate analysis, satire and an ability to portray local color and to omit non-essentials may be said to be his chief characteristics.",3
His test work is seen in the short stories and in the _nouvelles_.,3
"Important works (the dates refer to the year of publication): _Théâtre de Clara Gazul_ (1825), _La Jacquerie_ (1828), _Chronique du Règne de Charles IX_ (1829), _Nouvelles_ (including: _Tamango, Colomba, Vénus d'Ille_, and other shorter stories; from 1830 to 1841), _Carmen_ (1847), _Lokis_ (1869), _Dernières Nouvelles_ (1873); besides works on travel, history, archeology, literature and translations (especially from the Russian).",3
_L'Enlèvement de la Redoute_ was written in 1829 (for _La Revue Française_) and _Le Coup de Pistolet_ in 1856 (for _Le Moniteur_).,3
Edition: Calmann Lévy.,3
"Criticism: Advanced students should consult Lanson, _Histoire de la littérature française_ (Hachette, Paris); others may consult Wright's _History of French Literature_ (Oxford Press).",3
"Bibliographies may be found in both of these works, further details can be found in the special bibliographies published by Lanson and by Thieme.",3
L'ENLÈVEMENT DE LA REDOUTE 1.--1.,3
un militaire de mes amis.,3
"Compare _un de mes amis_, a friend of mine; _un mien ami_ also occurs in popular style.",3
"Mérimée refers to Henri Beyle (Stendhal), French novelist and soldier under Napoleon, by whom this story was related to him (1783-1843).",3
8.,3
après avoir lu.,3
"Note the use of the perfect infinitive, not the present, after _après_.",3
9.,3
général B * * *.,3
"General Berthier, Major-General of Napoleon's army which invaded Russia; he became Prince and Marshal of France (1753-1815).--il changea de manières.",3
"_De_ is used after _changer_ when the object is changed for another of the same kind (if the object is preceded by a modifier, such as a possessive pronoun, _changer_ alone is used).",3
15.,3
sa croix.,3
"The cross of the Legion of Honor; the cross is not usually worn, but in its stead a small bow of ribbon.",3
21.,3
école de Fontainebleau.,3
"The reference is not to the present military school (artillery and engineers) at Fontainebleau, which was founded in 1871, but to the school which was moved from there to Saint-Cyr in 1806, and which corresponds to the school at West Point in the United States.",3
2.--5.,3
Cheverino.,3
"«Le 5 septembre un combat se livra pour la possession d'une redoute russe sur le tertre de Chévardino, et fit perdre aux Français 4 ou 5000 hommes, aux Russes 7 ou 8000.",3
"Il annonçait du moins que les Russes avaient pris position et se disposaient, pour sauver leur capitale, à livrer bataille.» Lavisse et Rambaud, _Histoire générale du IVe siècle à nos jours_, vol.",3
"IX, p.",3
787.,3
"The battle of Borodino, known also as the battle of the Moscova, was fought two days later, September 7, 1812, and Napoleon arrived at Moscow on September 14.",3
"On account of the other references in the text to Napoleon the following note may be found convenient.--Born in Corsica in 1769, he first distinguished himself by driving the English from Toulon (1793).",3
"He became General-in-Chief of the Army of Italy, and won the celebrated battles of Arcola (1796), Rivoli (1797), etc.; became First Consul in 1799 and Emperor in 1804; victor in the battles of Austerlitz (1805), Iéna (1806), Eylau (1807), Friedland (1807), Wagram (1809), he became the ruler of western Europe.",3
"He led the Grande-Armée into Russia in 1812-1813, and never recovered from this disastrous campaign.",3
"Europe rose against him; he was deposed in 1814 and sent to the Island of Elba, whence he escaped to France in 1815 and ruled, during the Hundred Days, until he was finally defeated at Waterloo, June 18, 1815.",3
"Banished to Saint Helena, he died there in 1821.",3
12.,3
auprès duquel.,3
_Auprès de_ expresses a relation nearer than that expressed by _près de_.,3
14.,3
il en coûtera bon.,3
_En_ is often added to _coûter_ when the latter is used impersonally.,3
3.--5.,3
la fatigue l'avait emporté.,3
"In this idiom the pronoun refers to an unexpressed noun (_prix, choix_, etc.).",3
25.,3
aussitôt que l'ordre...eut été donné.,3
"The past anterior is a literary tense; it is used to express completed action after certain temporal conjunctions and _à peine...que_, also with _encore, plus tôt, sitôt_, when they are negative and followed by _que_ and when the period of time is mentioned (_il eut bientôt fait son devoir_); in all these cases the pluperfect is used if the action is repeated.",3
The past anterior is not used in conversation.,3
30.,3
éprouvasse.,3
"The imperfect subjunctive is a literary tense and is to be avoided in conversation; it may be so avoided by using the present subjunctive and thus violating the rule for the sequence of tenses or by using a circumlocution (particularly obnoxious to a Frenchman's ear are all the forms of this tense in the first conjugation, except the third person singular).",3
4.,3
-4.,3
madame de B * * *.,3
"Possibly Mérimée was thinking cf his friend Madame la comtesse de Beaulaincourt, with whom he corresponded.",3
"The _Revue des Deux Mondes_ (August 15, 1879) published a collection of eleven letters written to her by Mérimée (see also Filon, _Mérimée et ses Amis_, 2e éd., Paris, 1909).",3
"More probably he refers to Madame de Boigne, who lived in the street mentioned; he used to read his stories in her Salon.",3
7.,3
en voir de grises.,3
"For the use of a feminine adjective referring to no expressed noun compare: _j'ai échappé belle_, I had a narrow escape; _il se remit à courir de plus belle_, he began to run harder than ever, etc.",3
"The feminine adjective in such phrases cannot always be explained by saying that _manière, occasion, chose_, etc., have been omitted.",3
"Similar phrases occur in Italian, Spanish, Old French and Romanian.",3
"Meyer-Lübke, _Grammaire des langues romanes_, vol.",3
"III, § 88, suggests _res, causa_, or a similar substantive as omitted in the primitive Latin construction.",3
"In certain French phrases the reference seems to be to _balle_, an expression borrowed from play--_donner la balle belle_, then _la donner_ (or _bailler_) _belle à quelqu'un_, to impose on anyone.",3
30.,3
ajouta-t-il.,3
"The letter _t_ which occurs in such interrogative forms is not introduced for the sake of euphony, nor is it a survival of the Latin _t_ of the third person.",3
"It arose by analogy with such forms as _est-il, sont-ils, donnent-ils_, where the letter forms a part of the verb.",3
6.--7.,3
au travers de.,3
"_Au travers_ should always be followed by _de_, _à travers_ should never be followed by _de_; the meaning is the same in each case.",3
18.,3
que je l'entendis prononcer.,3
"Although the second verb has an object, the object of entendre need not be in the indirect form; with _faire_ in this construction the object of _faire_ must be Indirect.",3
7.--1.,3
je n'ai presque plus.,3
"Notice that _presque_ is placed between _plus_ (_pas, rien_, etc.) and the verb.",3
26.,3
le général C * * * va vous faire soutenir.,3
"_Vous_ is the object of soutenir, but in this construction the pronoun object of the second verb is regularly placed in front of _faire_.",3
"General Compans was in command of two regiments at the assault of the Redoubt, he was one of Napoleon's distinguished generals; he was made a prisoner at Waterloo and afterwards became a peer when the Bourbons were restored (1767-1845).",3
LE COUP DE PISTOLET 8.--19.,3
je ne sais quel.,3
Note the omission of _pas_ in this phrase which stands for _quelque_; note also the omission of _pas_ after _savait_ in the next sentence (see also note to p.,3
"201, 1.",3
13).,3
9.--18.,3
personne...,3
n'eût fait.,3
"The imperfect and the pluperfect subjunctive sometimes occur in conditional sentences contrary to fact, but only in literary style.",3
22.,3
"lui demandait-on s'il s'était battu, il répondait...",3
que oui.,3
"_Si_ is avoided in the first clause by means of inversion, otherwise two successive clauses introduced by _si_ would occur; _que_ is used before _oui_ because _oui_ substitutes a clause (_il s'était battu_); notice that no elision occurs before _oui_.",3
31.,3
tous.,3
"When _tous_ is used without a following noun, _s_ is Pronounced.",3
12.--14.,3
celui-là.,3
"The meaning here is ""sldquo;still another"" or ""aldquo;a third."" 25.",3
précipitamment.,3
"This is not an exception to the rule that _-ment_ is added to the feminine form of the adjective to form the adverb; adjectives having only two terminations in Latin, that is, those that had the same form for the masculine and feminine (_grandis_, etc.) had the same form for both the masculine and feminine in Old French; _précipitant_ is both masculine and feminine in Old French and becomes with the addition of _-ment précipitamment_ by assimilation (see also note to p.87, l.",3
17).,3
13.--4.,3
il la fit partager à toute la compagnie.,3
_Compagnie_ is the direct object of _fit_.,3
14.--1.,3
R...,3
Mérimée uses both this form of abbreviation and the form which occurs on p.,3
"1, l .9 (cf.",3
also p.,3
"17, l.",3
26).,3
16.--7.,3
de n'avoir pas.,3
_Pas_ is usually placed before the infinitive.,3
18.--12.,3
dépit...,3
des pires.,3
Mérimée tries to reproduce a Russian pun by means of a play on these words.,3
"He gives the following note: «Il y a, dans le russe un jeu de mots impossible à traduire: sdelatsa pianitseiou _s'goria_, t.",3
c.,3
samym _gorkim_ pia-nitseiou.» 20.--24.,3
il y a bien quatre ans que je n'ai touché.,3
Note that while _pas_ is omitted in this phrase it is used below (p.,3
"21, l.",3
27) in _voilà cinq ans que je n'en ai pas eu_; compare also: _il y a cinq ans que je me mariai_ (p.,3
"22, l.",3
"18), where there is no negative idea.",3
21.--10.,3
prendre son verre d'eau-de-vie avant la soupe.,3
Mérimée gives the following note: «C'est l'usage en Russie de prendre de l'eau-de-vie un peu avant le diner.» 22.--6.,3
serait-ce vous.,3
"The conditional here expresses uncertainty; it should be rendered in English by ""cldquo;could"" not by ""wldquo;would."" 24.--14.",3
reviens-nous.,3
Note the use of the indirect object (instead of _à nous_) with a verb of motion.,3
"GUY DE MAUPASSANT Miromesnil (Seine-Supérieure), 1850-Paris, 1893 De Maupassant was a godson and disciple of Flaubert, thus his name is closely connected with the Naturalistic School, which goes back to _Madame Bovary_, Flaubert's masterpiece.",3
"The leading writers of this school are: Flaubert, the de Goncourt brothers, Daudet (only in portions of his work), Zola and Maupassant.",3
Maupassant is known as a writer of short stories and as a novelist.,3
"His work is at times pessimistic and morbid, in this respect he represents the worst side of the Naturalists; he had, however, a remarkable power of observation and the ""sldquo;saving gift of irony,"" and was a master of style, the chief characteristics of which are strength and simplicity.",3
In the artistic composition of the short story he is probably unsurpassed.,3
"Important works: _Des Vers_ (1880), _Une Vie_ (1883), _Bel Ami_ (1885), _Mont Oriol_ (1881), _Pierre et Jean_ (1888), _Fort comme la Mort_ (1889), and especially several collections of _Contes_.",3
"Edition: Havard, 9 vols.; Ollendorff, 8 vols.",3
LA MAIN 27.--20.,3
qu'entourent partout de hautes montagnes.,3
Note the inversion in the relative clause.,3
28.,3
ce terrible préjugé corse.,3
Compare Mérimée's _Colomba_.,3
28.--10.,3
on prétendit que c'était.,3
"_Prétendre_, ""tldquo;to maintain,"" has the construction of a verb of saying, _prétendre_, ""tldquo;to require"" or ""tldquo;to insist on,"" takes the subjunctive.",3
29.--6.,3
qui fumait.,3
Note the relative clause where in English the participle would be used.,3
11.,3
"cette pays, cette rivage.",3
Illustrations of the frequent mistakes in gender made by the English.,3
17.,3
j'avé ...bôcoup.,3
Illustrations of the errors made by the English in pronouncing French vowels; _avais_ is pronounced _avè_ and _eau_ in _beaucoup_ should not be drawled; this latter remark applies generally to French vowels.,3
Nô (l.,3
"24) represents the fa to nasalize; c'été (for _c'était_, l.",3
24) illustrates the error mentioned in regard to _avais_; une drap japonaise (p.,3
"3 2), wrong gender; ma (p.",3
"30, l.",3
"17) for _mon_; c'été, vené, avé (11.",3
"17, 18), illustrate mistakes already mentioned; arraché la peau, that is, _la peau avait été arrachée_; une caillou coupante, wrong gender; aoh, represents the English tendency to diphthongize simple vowels; très bonne pour moi, cette = _c'est une très bonne chose pour moi_; je été (l.",3
30) for _j'étais_ or _j'ai été_.,3
UNE VENDETTA 37.--13.,3
"revenir, retourner.",3
These words are not synonymous.,3
39.--5.,3
pour la lui entrer dedans.,3
_Entrer_ is here transitive; it is used intransitively in the preceding paragraph.,3
26.,3
dès qu'elle apercevait.,3
The imperfect is used to express the repetition of the action; this and the following paragraphs offer good material for a study of the use of tenses.,3
L'AVENTURE DE WALTER SCHNAFFS 41.--1.,3
l'année d'invasion.,3
The reference is to the Franco-Prussian War of 1870-1871.,3
"This war was largely brought on through The instrumentality of Bismarck, who went so far as to falsify French telegrams; it resulted in the defeat of France and the loss of the Alsace-Lorraine territory.",3
"The French Emperor, Napoleon III, was overthrown and the present Republic was established.",3
9.,3
il aimait se lever tard.,3
"_Aimer_, except in poetry or unless used colloquially as in this instance, is usually followed by the infinitive with à; sometimes it is followed by the simple infinitive,.",3
"in this case it is usually in the conditional or it is accompanied by certain adverbs (_mieux, autant, bien, assez_, etc.); it may even be followed by the infinitive with _de_ when the infinitive gives the cause (_je vous aime d'avoir fait cela_).",3
46.--21.,3
des petites bêtes.,3
"In familiar style, or when the words form really only one idea, partition is expressed by _de_ and the article even when an adjective precedes the noun.",3
47.--16.,3
on aperçut l'ennemi.,3
"Apercevoir refers especially to the sense of sight, _s'apercevoir de_ to a mental process (_il s'aperçut de son erreur_).",3
48.--4.,3
cessèrent.,3
Note the plural verb though the singular subjects are not connected by _et_.,3
17.,3
"mangeaille, _-aille_ is a derogatory suffix; the force of the various French suffixes, to which little or no attention is paid in the ordinary French grammars, may be seen in the _Dictionnaire général_, vol.",3
"l, pp.",3
43 ff.,3
and pp.,3
"48 ff.; also in Ayer, _Grammaire comparée de la langue française_ (4th edition), pp.",3
300 ff.,3
49.--25.,3
mon colonel.,3
The possessive pronoun is used by French soldiers in addressing superior officers.,3
TOMBOUCTOU 63.,3
-12.,3
bonjou.,3
The letter _r_ is as difficult for Tombouctou as it is for the negroes in the Southern States.,3
"Tombouctou's language is like the Pidgin-English used in the Orient, he pays no attention to syntax, but puts his verbs in the first conjugation and in the> infinitive, that is, he knows only one form of the verb (_aimé, cherché; reconné_, etc.); the mistakes will be easily seen (Bézi, p.",3
"53, l.",3
"18, is for _Bézières_; Empéeu, p.",3
"54, l.",3
"7, is for _Empereur_; gives and capules, p.",3
"57, l.",3
"11, are for _grives_ and _crapules_; povisions, p.",3
"58, l.",3
"3, for _provisions_, etc.); gadé, pésonne = _garder, personne_ (p.",3
"60, l.",3
"5); pati, p.",3
"60, l.",3
"21, is for _parti_, one verb which he does not put in the first conjugation; moi fait mangé colonel, that is, he was the colonel's cook; Algéie, for _Algérie_.",3
EN MER 64.--13.,3
faut couper.,3
Popular omission of the subject pronoun.,3
19.,3
coupe pas.,3
"An example of the popular omission of _ne_.-- je vas, for _je vais_; the first person is formed on analogy with the second and third (_vas, va_).",3
66.--13.,3
iau.,3
Dialectic for _eau_.,3
19.,3
drait.,3
"Dialectic (Norman) for _droit_; this peculiarity may be seen in Canadian French, which is partly Norman in origin; the Latin _i_ and _ë_ became in Old French _ei_, this sound developed in Modern French into _oi_, but the Norman dialect retained the Old French sound (represented here by _ai_).",3
23.,3
aiguë.,3
"Note the diaeresis, which indicates that _u_ is pronounced in this word.",3
67.--3.,3
à c't'-heure.,3
"For _à cette heure_, a popular phrase for _maintenant_; this also illustrates the popular tendency to slur over syllables and to omit completely the pronunciation of mute e.",3
11.,3
j'pourrions t'y point.,3
"For _ne pourrais-je point?_ The uneducated often use the first person plural with _je; t'y_ (sometimes written _ti_ and _il_) represents the interrogative particle also used by the uneducated, it arose by analogy with the sound of the final syllable in such phrases as _est-il?, sont-ils?_ 68.--17.",3
il était regardant à son bien.,3
"Compare the English construction: ""hldquo;he was looking after his property""; this use of the French present participle is incorrect.",3
LES PRISONNIERS 70.--21.,3
"tous, boulangers, épiciers, etc.",3
"The French are fond of ridiculing these classes of tradespeople, particularly the _épiciers_, the _notaires_ and the _pharmaciens_; such soldiers would be far from the martial type.",3
72.--5.,3
sept~huit.,3
"For _sept ou huit_; v'là, for _voilà_, illustrates the popular tendency to slur over syllables.",3
13.,3
oufrez.,3
"For _ouvrez_; the Germans in speaking a foreign language confuse voiced and unvoiced consonants, that is, b, d, g, j, v, become p, t, c, ch, f, and vice versa; these errors will be easily detected (ché = _j'ai_; manché = _mangé_, etc.).",3
73.--6.,3
Un brave homme.,3
Compare _un homme brave_; adjectives having secondary meanings precede their nouns when they have the figurative meaning and follow when the literal meaning occurs.,3
7.,3
fous nous ferez à mancher.,3
"That is, _vous nous ferez manger_ or _vous nous donnerez à manger_.",3
74.--6.,3
c'est les loups.,3
Popular for _ce sont les loups_.,3
12.,3
ché.,3
For _je_.,3
77.--11.,3
entre eux.,3
"Note that there is no elision with _entre_ except in compound verbs (_entr'ouvrir_, etc.).",3
32.,3
qué qui font.,3
_For qu'est-ce qu'ils font_ (_il_ and _ils_ are often pronounced _i_ even by the well educated).,3
78.--14.,3
"pi is for _puis_, t'as, for _tu as_; the other errors have already been noted.",3
80.--25.,3
Potdevin.,3
Note de Maupassant's choice of names (_cf.,3
"Maloison_, etc.).",3
83.--21.,3
médaille militaire.,3
See note to p.,3
"195, l.",3
24.,3
LE BAPTÊME 86.--3.,3
"les femmes, c'est jamais prêt.",3
A further example of the popular omission of _ne_ and of the use of a singular verb instead of the agreement of the verb with the real subject.,3
5.,3
qui avait appelé le premier.,3
_Le premier_ is in apposition to _qui_.,3
7.,3
all' viendront point.,3
_All'_ represents the vulgar pronunciation of _elles_ with the tendency to omit completely the mute _e_; the omission of _ne_ has already been noted.,3
27.,3
sage-femme.,3
"Compare _femme sage_, and notice the importance of the correct position of the adjective.",3
86.--29.,3
le sel symbolique.,3
Used in the Catholic christening ceremony.,3
87.--10.,3
m'sieu.,3
"A further example of the slurring over of syllables by the uneducated (qu' for _que_, m' for _me_, vot' for _votre_, Etc.).",3
12.,3
dans les estomacs.,3
"That is, _dans l'estomac_, the plural may be by analogy with les entrailles.",3
17.,3
grand'mères.,3
Etymologically the apostrophe is an error.,3
"The adjective _grand_ had no distinct feminine form in Latin (_grandem_) nor in Old French (_grant_), consequently no _e_ has been omitted; the feminine form of Modern French (_grande_) is due to analogy with feminine adjectives where _e_ represents a Latin _a_ (_bonne_, from _bona_, etc.), the form _grand'_ is merely a preservation of the Old French form; _cf.",3
"grand'rue_, main street, _grand merci_, I thank you kindly (where the apostrophe is not written), also such adverbs as _prudemment, précipitamment_, etc.",3
(see also note to p.,3
"12, l.",3
25).,3
TOINE 90.--2.,3
Toine-ma-Fine.,3
A further illustration of de Maupassant's choice of proper names.,3
24.,3
"bé, pé.",3
"_Bé_ is for _boire_, _pé_ for _Père_, illustrating the dialectic omission of _r_ and the Norman pronunciation of _oi_ (see note to p.",3
"66, l.",3
19).,3
91.--7.,3
arrondissement.,3
See note to p.,3
"176, l.",3
15.,3
32.,3
qu'al'est.,3
For _parce qu'elle est_ (see note to p.,3
"85, l.",3
7).,3
92.--1.,3
i for _il_ (see note to p.,3
"77, l.",3
32).,3
29.,3
c'qu'arrivera.,3
"For _ce qui arrivera_, notice the incorrect use of _que_ as subject (no elision would occur with _qui_).",3
93.--4.,3
la mé.,3
The article may be used in familiar or disrespectful address (for _la mère_).,3
94.--23.,3
té.,3
For _toi_ (see note to p.,3
"66, l.",3
19); compare also mé for moi (l.,3
"25); c'est-il, incorrect for _est-ce que_ (see also note top.",3
"67, l.",3
11).,3
95.--1.,3
pu.,3
For _plus_.,3
6.,3
guètez.,3
For _guettez_; in the same sentence both y and i represent _il_ (see note to p.,3
"77, l.",3
32).,3
96.--16.,3
li.,3
For _lui_.,3
23.,3
a.,3
For _elle_ (see note to p.,3
"85, l.",3
7).,3
28.,3
pourqué.,3
For _pourquoi_; pisque (l.,3
29) for _puisque_.,3
91.--6.,3
qué que tu veux.,3
For _qu'est-ce que tu veux_.,3
32.,3
quasiment t'une lourdeur.,3
_t'_ here shows that a liaison has been made.,3
"The question of liaison is difficult for a foreigner, some book on pronunciation (such as Geddes, _French Pronunciation_, Oxford Press) should be consulted.",3
98.--1.,3
on entendit entrer.,3
Notice that the indefinite subject of the infinitive is omitted.,3
18.,3
un lapin qui bat du tambour.,3
An allusion to the drumming of rabbits.,3
23.,3
"il dut couver, il dut renoncer.",3
"The past definite of certain verbs expresses accomplishment, ""hldquo;he had to do it and he did it""; _devait_ would not express the accomplishment of the action.",3
100.--31.,3
qué.,3
For _quel_.,3
101.--3.,3
combien qu'i en a.,3
"For _combien qu'il y en a_, that is, _combien y a-t-il_?",3
5.,3
cette famille nouvelle.,3
"When _nouveau_ is placed after the noun, it means ""rldquo;recently appeared,"" not ""oldquo;other""; _nouveau_ should also be distinguished from _neuf_, which means ""uldquo;unused"" and follows its noun.",3
11.,3
son enveloppe.,3
"The use of _son_ before a feminine noun beginning with a vowel arose by analogy with _bon: bon ami, bonne amie_, therefore _son ami, son amie_.",3
LE PÈRE MILON 103.--4.,3
la guerre de 1870.,3
See note to p.,3
"41, l.",3
1.,3
105.--14.,3
tretous.,3
"A dialectic survival of an Old French form (in Old French _trestot, trestout_, etc., are at times used for _tout_, etc.; the word is derived from _très_ and _tout_).",3
28.,3
qu'il était.,3
The uneducated are fond of introducing que in phrases where it is unnecessary.,3
"Other dialectic peculiarities in this paragraph which have not been noted are: pu de chinquante for _plus de cinquante_, the Picard dialect resembles the Italian in the pronunciation of the soft _c_, on the other hand the French _ch_ is pronounced in the Picard dialect as hard _c (k)_, _vache_ becoming vaque; itou is another instance of a dialectic survival of an Old French word (in Old French _itel_, ""sldquo;such, similarly, also,"" occurred, formed on analogy with _icel=celui; itel_ and _tel, icel_ and _cel_ were used without difference of meaning, _i_ is a relic of the Latin _ecce_ originally added to the word for the sake of emphasis); li is for _lui_.",3
"The following errors in syntax occur in this passage: The first sentence should read, _Je revenais un soir, alors qu'il était peut-être dix heures, le lendemain après que vous étiez venus_ (or _arrivés_) _ici_.",3
"After the phrase, _Je me dis_, read, _Autant de fois qu'ils me prendront vingt écus, autant de fois je leur revaudrai ça.",3
"De sorte_ or a similar phrase should be supplied before _qu'il n'entendit_, also before _qu'il n'a pas seulement dit_.",3
109.--2.,3
"pu, pus.",3
"Both stand for plus, the spelling of the latter form represents the frequent pronunciation of _s_ in plus when it stands before a pause.",3
8.,3
l'Empereur premier.,3
For Napoléon Premier.,3
16.,3
où que.,3
_Que_ is superfluous; after chez mé (l.,3
"17), insert _de sorte_ or _de telle façon_.",3
27.,3
le vieux.,3
See note to p.,3
"93, l.",3
4.,3
32.,3
toute coupée.,3
"In this construction _tout_ does not take the feminine form if the following adjective begins with a vowel (tout ancienne, etc.).",3
"ALPHONSE DAUDET Nîmes, 1840--Paris, 1897 Daudet has given the impressions and the experiences of his early life in the two volumes with which he established his reputation: _Le Petit Chose_ and _Lettres de Mon Moulin_; in the former he describes the struggles of his boyhood, and in the latter the customs and legends of his native Provence.",3
"The books which he published later are of a different character, marked by the influence of the Naturalistic School, but unlike the other members of this school, he was endowed with a spontaneous, sympathetic nature, which enabled him to feel what he described.",3
"Thus while de Maupassant describes with the greatest art what he observes, Daudet sympathetically describes what he observes and feels.",3
He had too much originality ever to come completely under the influence of the Naturalists.,3
"His short stories usually deal with some incident of the Franco-Prussian War (_Le Siège de Berlin, La Dernière Classe, La Vision du Juge de Colmar_, etc.) or with life in the Midi (_Lettres de Mon Moulin_).",3
"_Le Curé de Cucugnan_ and _Le Sous-Préfet aux Champs_ are taken from _Lettres de Mon Moulin_ (1869), the remaining three stories of the collection are taken from _Contes du Lundi_ (1873).",3
His best novels are given in the following list; in these he has often been compared with Dickens and Thackeray.,3
"Important works (besides the collections of short stories mentioned): _Les Amoureuses_ (verse, 1858), _Le Petit Chose_ (1868), _Aventures Prodigieuses de Tartarin de Tarascon_ (1872), _L'Arlésienne_ (drama, 1872), _Fromont Jeune et Risler Aîné_ (1874), _Jack_ (1876), _Le Nabab_ (1877), _Les Rois en Exil_ (1879), _Numa Roumestan_ (1881), _L'Évangéliste_ (1883), _Sapho_ (1884), _Tartarin sur les Alpes_ (1885), _La Défense de Tarascon_ (1887), _L'Immortel_ (1888), _Port Tarascon_ (1890).",3
"Edition: Flammarion, 13 vols.",3
"(illustrated); Charpentier, Dentu, Hetzel and Lemerre have each published portions of his work.",3
"LE CURÉ DE CUCUGNAN This story is an almost literal translation of _Lou Curat de Cucugnan_, a Provençal story by Roumanille, published by him under the pseudonym of Lou Cascarelet in the _Armana prouvençau_ (Provençal Almanac) in 1867 (Daudet was in Provence during this year).",3
"This Almanac was first published in the year 1855, a little after the foundation of the _Félibrige_ (May 21, 1854).",3
"_The Félibrige_ was a brotherhood of modern Provençal poets, its purpose was to revive Provençal as a literary language; the word _Félibrige_ is of unknown origin, it comes from an obscure word found by Mistral in a Provençal text; the members of the brotherhood, which later became a great literary society, were called _félibres_; the brotherhood was originated by Roumanille, who was followed by a more celebrated poet, Mistral, and five other poets, Aubanel, Brunet, Camille Raybaud, Mathieu and Félix Gras.",3
"In regard to the _Armana prouvençau_, the following quotation from an article by Mistral in _Les Annales politiques et littéraires_, May 13, 1906, will give an idea of the type of this Almanac: «Et sans parler ici des innombrables poésies qui s'y sont publiées, sans parler de ses Chroniques, où est continue, peut-on dire, l'histoire du Félibrige, la quantité de contes, de légendes, de sornettes, de facéties et de gaudrioles, tous recueillis dans le terroir, qui s'y sont ramassés, font de cette entreprise une collection unique.",3
"Toute la tradition, toute la raillerie, tout l'esprit de notre race se trouvent serrés là-dedans.» The dialects of France fall into two great classes: the _Langue d'oïl_, in the north, and the _Langue d'oc_, in the south (_oïl_ is the old> northern form for _oui, oc_ the southern form).",3
"The difference really dates from Roman colonization, which occurred on the Mediterranean some seventy-five years before Caesar conquered northern Gaul (59--5l B.C.).",3
"Provençal is one of the principal dialects of the southern group; during the eleventh, twelfth and thirteenth centuries (prior to the Albigensian crusade) it was, at least in lyric poetry, the most important literary language of France.",3
"Because of political and literary superiority, the language of Paris, or of the Île-de-France, became the general literary language of France.",3
"The dialects, however, still live on, and Provençal has, as described above, been somewhat revived as a literary language by the efforts of Mistral and the other poets of the _Félibrige_.",3
"Many scholars regard the characteristics of the territory embraced by the modern departments of Loire, Rhône, Isère, Ain, Savoie, the old province of Franche-Comté and a part of Switzerland as sufficient to form a third group of dialects known as _Franco-Provençal_.",3
