Block,Label
"«Malgré les efforts du bateau de sauvetage et des lignes [10]envoyées au moyen du fusil porte-amarre, quatre hommes et le mousse ont péri.",3
«Le mauvais temps continue.,3
On craint de nouveaux sinistres.» Quel est ce patron Javel?,3
Est-il le frère du manchot?,3
"[15]Si le pauvre homme roulé par la vague, et mort peut-être sous les débris de son bateau mis en pièces, est celui auquel je pense, il avait assisté, voici dix-huit ans maintenant, à un autre drame, terrible et simple comme sont toujours ces drames formidables des flots.",3
[20]Javel aîné était alors patron d'un chalutier.,3
Le chalutier est le bateau de pêche par excellence.,3
"Solide à ne craindre aucun temps, le ventre rond, roulé sans cesse par les lames comme un bouchon, toujours dehors, toujours fouetté par les vents durs et salés de la [25]Manche, il travaille la mer, infatigable, la voile gonflée, Page 63 traînant par le flanc un grand filet qui racle le fond de l'Océan, et détache et cueille toutes les bêtes endormies dans les roches, les poissons plats collés au sable, les crabes lourds aux pattes crochues, les homards aux moustaches [5]pointues.",3
"Quand la brise est fraîche et la vague courte, le bateau se met à pêcher.",3
Son filet est fixé tout le long d'une grande tige de bois garnie de fer qu'il laisse descendre au moyen de deux câbles glissant sur deux rouleaux aux deux bouts [10]de l'embarcation.,3
"Et le bateau, dérivant sous le vent et le courant, tire avec lui cet appareil qui ravage et dévaste le sol de la mer.",3
"Javel avait à son bord son frère cadet, quatre hommes et un mousse.",3
Il était sorti de Boulogne par un beau [15]temps clair pour jeter le chalut.,3
"Or, bientôt le vent s'éleva, et une bourrasque survenant força le chalutier à fuir.",3
"Il gagna les côtes d'Angleterre; mais la mer démontée battait les falaises, se ruait contre la terre, rendait impossible l'entrée des ports.",3
Le [20]petit bateau reprit le large et revint sur les côtes de France.,3
"La tempête continuait à faire infranchissables les jetées, enveloppant d'écume, de bruit et de danger tous les abords des refuges.",3
"Le chalutier repartit encore, courant sur le dos des flots, [25]ballotté, secoué, ruisselant, souffleté par des paquets d'eau, mais gaillard, malgré tout, accoutumé à ces gros temps qui le tenaient parfois cinq ou six jours errant entre les deux pays voisins sans pouvoir aborder l'un ou l'autre.",3
"Puis enfin l'ouragan se calma comme il se trouvait en [30]pleine mer, et, bien que la vague fût encore forte, le patron commanda de jeter le chalut.",3
"Donc le grand engin de pêche fut passé par-dessus bord, Page 64 et deux hommes à l'avant, deux hommes à l'arrière, commencèrent à filer sur les rouleaux les amarres qui le tenaient.",3
"Soudain il toucha le fond, mais une haute lame inclinant le bateau, Javel cadet, qui se trouvait à l'avant [5]et dirigeait la descente du filet, chancela, et son bras se trouva saisi entre la corde un instant détendue par la secousse et le bois où elle glissait.",3
"Il fit un effort désespéré, tâchant de l'autre main de soulever l'amarre, mais le chalut traînait déjà et le câble roidi ne céda point.",3
[10]L'homme crispé par la douleur appela.,3
Tous accoururent.,3
Son frère quitta la barre.,3
"Ils se jetèrent sur la corde, s'efforçant de dégager le membre qu'elle broyait.",3
Ce fut en vain.,3
"«Faut couper», dit un matelot, et il tira de sa poche un large couteau, qui pouvait, en deux coups, [15]sauver le bras de Javel cadet.",3
"Mais couper, c'était perdre le chalut, et ce chalut valait de l'argent, beaucoup d'argent, quinze cents francs; et il appartenait à Javel aîné, qui tenait à son avoir.",3
"Il cria, le coeur torturé: «Non, coupe pas, attends, je [20]vas lofer.» Et il courut au gouvernail, mettant toute la barre dessous.",3
"Le bateau n'obéit qu'à peine, paralysé par ce filet qui immobilisait son impulsion, et entraîné d'ailleurs par la force de la dérive et du vent.",3
"[25]Javel cadet s'était laissé tomber sur les genoux, les dents serrées, les yeux hagards.",3
Il ne disait rien.,3
"Son frère revint, craignant toujours le couteau d'un marin: «Attends, attends, coupe pas, faut mouiller l'ancre.» L'ancre fut mouillée, toute la chaine filée, puis on se [30]mit à virer au cabestan pour détendre les amarres du chalut.",3
"Elles s'amollirent, enfin, et on dégagea le bras inerte, sous la manche de laine ensanglantée.",3
Page 65 Javel cadet semblait idiot.,3
"On lui retira la vareuse et on vit une chose horrible, une bouillie de chair dont le sang jaillissait à flots qu'on eût dit poussés par une pompe.",3
"Alors l'homme regarda son bras et murmura: «Foutu.» Puis, comme l'hémorragie faisait une mare sur le pont du bateau, un des matelots cria: «Il va se vider, faut nouer la veine.» Alors ils prirent une ficelle, une grosse ficelle brune et goudronnée, et, enlaçant le membre au-dessus de la [10]blessure, ils serrèrent de toute leur force.",3
Les jets de sang s'arrêtaient peu à peu; et finirent par cesser tout à fait.,3
"Javel cadet se leva, son bras pendait à son côté.",3
"Il le prit de l'autre main, le souleva, le tourna, le secoua.",3
"Tout était rompu, les os cassés; les muscles seuls retenaient ce [15]morceau de son corps.",3
"Il le considérait d'un oeil morne, réfléchissant..",3
"Puis il s'assit sur une voile pliée, et les camarades lui conseillèrent de mouiller sans cesse la blessure pour empêcher le mal noir.",3
"On mit un seau auprès de lui, et, de minute en minute, il [20]puisait dedans au moyen d'un verre, et baignait l'horrible plaie en laissant couler dessus un petit filet d'eau claire.",3
"--Tu serais mieux en bas, lui dit son frère.",3
"Il descendit, mais au bout d'une heure il remonta, ne se sentant pas bien tout seul.",3
"Et puis, il préférait le grand air.",3
Il [25]se rassit sur sa voile et recommença à bassiner son bras.,3
La pêche était bonne.,3
"Les larges poissons à ventre blanc gisaient à côté de lui, secoués par des spasmes de mort; il les regardait sans cesser d'arroser ses chairs écrasées.",3
"[30]Comme on allait regagner Boulogne, un nouveau coup de vent se déchaîna; et le petit bateau recommença sa Page 66 course folle, bondissant et culbutant, secouant le triste blessé.",3
La nuit vint.,3
Le temps fut gros jusqu'à l'aurore.,3
"Au soleil levant on apercevait de nouveau l'Angleterre, mais, [5]comme la mer était moins dure, on repartit pour la France en louvoyant.",3
"Vers le soir, Javel cadet appela ses camarades et leur montra des traces noires, toute une vilaine apparence de pourriture sur la partie du membre qui ne tenait plus à [10]lui.",3
"Les matelots regardaient, disant leur avis.",3
"--Ça pourrait bien être le Noir, pensait l'un.",3
"--Faudrait de l'eau salée là-dessus, déclarait un autre.",3
On apporta donc de l'eau salée et on en versa sur le [15]mal.,3
"Le blessé devint livide, grinça des dents, se tordit un peu; mais il ne cria pas.",3
"Puis, quand la brûlure se fut calmée: «Donne-moi ton couteau», dit-il à son frère.",3
Le frère tendit son couteau.,3
"--«Tiens-moi le bras en l'air, tout drait, tire dessus.» [20]On fit ce qu'il demandait.",3
Alors il se mit à couper lui-même.,3
"Il coupait doucement, avec réflexion, tranchant les derniers tendons avec cette lame aiguë, comme un fil de rasoir; et bientôt il n'eut plus qu'un moignon.",3
Il poussa un profond soupir et déclara: [25]«Fallait ça.,3
J'étais foutu.» Il semblait soulagé et respirait avec force.,3
Il recommença à verser de l'eau sur le tronçon de membre qui lui restait.,3
La nuit fut mauvaise encore et on ne put atterrir.,3
"[30]Quand le jour parut, Javel cadet prit son bras détaché et l'examina longuement.",3
La putréfaction se déclarait.,3
"Les camarades vinrent aussi l'examiner, et ils se le Page 67 passaient de main en main, le tâtaient, le retournaient, le flairaient.",3
Son frère dit: «Faut jeter ça à la mer à c't'-heure.» Mais Javel cadet se fâcha: «Ah!,3
"mais non, ah!",3
mais non.,3
[5]J'veux point.,3
"C'est à moi, pas vrai, puisque c'est mon bras.» Il le reprit et le posa entre ses jambes.",3
"--Il va pas moins pourrir, dit l'aîné.",3
Alors une idée vint au blessé.,3
"Pour conserver le poisson quand on tenait [10]longtemps la mer, on l'empilait en des barils de sel.",3
"Il demanda: «J'pourrions t'y point l'mettre dans la saumure?» --Ça, c'est vrai, déclarèrent les autres.",3
"Alors on vida un des barils, plein déjà de la pêche des [15]jours derniers; et, tout au fond, on déposa le bras.",3
"On versa du sel dessus, puis on replaça, un à un, les poissons.",3
"Un des matelots fit cette plaisanterie: «Pourvu que je l'vendions point à la criée.» Et tout le monde rit, hormis les deux Javel.",3
[20]Le vent soufflait toujours.,3
On louvoya encore en vue de Boulogne jusqu'au lendemain dix heures.,3
Le blessé continuait sans cesse à jeter de l'eau sur sa plaie.,3
De temps en temps il se levait et marchait d'un bout à l'autre du bateau.,3
"[25]Son frère, qui tenait la barre, le suivait de l'oeil en hochant la tête.",3
On finit par rentrer au port.,3
Le médecin examina la blessure et la déclara en bonne voie.,3
Il fit un pansement complet et ordonna le repos.,3
"[30]Mais Javel ne voulut pas se coucher sans avoir repris son bras, et il retourna bien vite au port pour retrouver le baril qu'il avait marqué d'une croix.",3
"Page 68 On le vida devant lui et il ressaisit son membre, bien conservé dans la saumure, ridé, rafraîchi.",3
Il l'enveloppa dans une serviette emportée à cette intention et rentra chez lui.,3
"[5]Sa femme et ses enfants examinèrent longuement ce débris du père, tâtant les doigts, enlevant les brins de sel restés sous les ongles; puis on fit venir le menuisier pour un petit cercueil.",3
Le lendemain l'équipage complet du chalutier suivit [10]l'enterrement du bras détaché.,3
"Les deux frères, côte à côte, conduisaient le deuil.",3
Le sacristain de paroisse tenait son cadavre sous son aisselle.,3
Javel cadet cessa de naviguer.,3
"Il obtint un petit emploi dans le port, et, quand il parlait plus tard de son [15]accident, il confiait tout bas à son auditeur: «Si le frère avait voulu couper le chalut, j'aurais encore mon bras, pour sûr.",3
Mais il était regardant à son bien.» Page 69 LES PRISONNIERS Aucun bruit dans la forêt que le frémissement léger de la neige tombant sur les arbres.,3
"Elle tombait depuis midi, une petite neige fine qui poudrait les branches d'une mousse glacée qui jetait sur les feuilles mortes des fourrés [5]un léger toit d'argent, étendait par les chemins un immense tapis moelleux et blanc, et qui épaississait le silence illimité de cet océan d'arbres.",3
"Devant la porte de la maison forestière, une jeune femme, les bras nus, cassait du bois à coups de hache sur [10]une pierre.",3
"Elle était grande, mince et forte, une fille des forêts, fille et femme de forestiers.",3
"Une voix cria de l'intérieur de la maison: --Nous sommes seules, ce soir, Berthine, faut rentrer, v'là la nuit, y a p't-être bien des Prussiens et des loups qui [15]rôdent.",3
La bûcheronne répondit en fendant une souche à grands coups qui redressaient sa poitrine à chaque mouvement pour lever les bras.,3
"--J'ai fini, m'man.",3
"Me v'là, me v'là, y a pas de crainte; [20]il fait encore jour.",3
"Puis elle rapporta ses fagots et ses bûches et les entassa le long de la cheminée, ressortit pour fermer les auvents, d'énormes auvents en coeur de chêne, et rentrée enfin, elle poussa les lourds verrous de la porte.",3
"[25]Sa mère filait auprès du feu, une vieille ridée que l'âge avait rendue craintive: --J'aime pas, dit-elle, quand le père est dehors.",3
Deux femmes ça n'est pas fort.,3
Page 70 La jeune répondit: --Oh!,3
je tuerais ben un loup ou un Prussien tout de même.,3
Et elle montrait de l'oeil un gros revolver suspendu [5]au-dessus de l'âtre.,3
"Son homme avait été incorporé dans l'armée au commencement de l'invasion prussienne; et les deux femmes étaient demeurées seules avec le père, le vieux garde Nicolas Pichon, dit l'Échasse, qui avait refusé obstinément [10]de quitter sa demeure pour rentrer à la ville.",3
"La ville prochaine, c'était Rethel, ancienne place forte perchée sur un rocher.",3
"On y était patriote, et les bourgeois avaient décidé de résister aux envahisseurs, de s'enfermer chez eux et de soutenir un siège selon la tradition de la [15]cité.",3
"Deux fois déjà, sous Henri IV et Louis XIV, les habitants de Rethel s'étaient illustrés par des défenses héroïques.",3
"Ils en feraient autant cette fois, ventrebleu!",3
ou bien on les brûlerait dans leurs murs.,3
"Donc, ils avaient acheté des canons et des fusils, équipé [20]une milice, formé des bataillons et des compagnies, et ils s'exerçaient tout le jour sur la place d'Armes.",3
"Tous, boulangers, épiciers, bouchers, notaires, avoués, menuisiers, libraires, pharmaciens eux-mêmes manoeuvraient à tour de rôle, à des heures régulières, sous les ordres de M.",3
"[25]Lavigne, ancien sous-officier de dragons, aujourd'hui mercier, ayant épousé la fille et hérité de la boutique de M.",3
"Ravaudan, l'aîné.",3
"Il avait pris le grade de commandant-major de la place, et tous les jeunes hommes étant partis à l'armée, il avait [30]enrégimenté tous les autres qui s'entraînaient pour la résistance.",3
"Les gros n'allaient plus par les rues qu'au pas gymnastique pour fondre leur graisse et prolonger leur Page 71 haleine, les faibles portaient des fardeaux pour fortifier leurs muscles.",3
Et on attendait les Prussiens.,3
Mais les Prussiens ne paraissaient pas.,3
"Ils n'étaient pas loin, cependant; car [5]deux fois déjà leurs éclaireurs avaient poussé à travers bois jusqu'à la maison forestière de Nicolas Pichon, dit l'Échasse.",3
"Le vieux garde, qui courait comme un renard, était venu prévenir la ville.",3
"On avait pointé les canons, mais [10]l'ennemi ne s'était point montré.",3
Le logis de l'Échasse servait de poste avancé dans la forêt d'Aveline.,3
"L'homme, deux fois par semaine, allait aux provisions et apportait aux bourgeois citadins des nouvelles de la campagne.",3
"[15]Il était parti ce jour-là pour annoncer qu'un petit détachement d'infanterie allemande s'était arrêté chez lui l'avant-veille, vers deux heures de l'après-midi, puis était reparti presque aussitôt.",3
Le sous-officier qui commandait parlait français.,3
"[20]Quand il s'en allait ainsi, le vieux, il emmenait ses deux chiens, deux molosses à gueule de lion, par crainte des loups qui commençaient à devenir féroces, et il laissait ses deux femmes en leur recommandant de se barricader dans la maison dès que la nuit approcherait.",3
"[25]La jeune n'avait peur de rien, mais la vieille tremblait toujours et répétait: --Ça finira mal, tout ça, vous verrez que ça finira mal.",3
"Ce soir-là, elle était encore plus inquiète que de coutume: --Sais-tu à quelle heure rentrera le père?",3
dit-elle.,3
[30]--Oh!,3
"pas avant onze heures, pour sûr.",3
"Quand il dîne chez le commandant, il rentre toujours tard.",3
"Page 72 Et elle accrochait sa marmite sur le feu pour faire la soupe, quand elle cessa de remuer, écoutant un bruit vague qui lui était venu par le tuyau de la cheminée.",3
"Elle murmura: [5]--V'là qu'on marche dans le bois, il y a ben sept-huit hommes, au moins.",3
"La mère, effarée, arrêta son rouet en balbutiant: --Oh!",3
mon Dieu!,3
et le père qu'est pas là!,3
Elle n'avait point fini de parler que des coups violents [10]firent trembler la porte.,3
"Comme les femmes ne répondaient point, une voix forte et gutturale cria: --Oufrez!",3
"Puis, après un silence, la même voix reprit: [15]--Oufrez ou che gasse la borte!",3
"Alors Berthine glissa dans la poche de sa jupe le gros revolver de la cheminée, puis, étant venue coller son oreille contre l'huis, elle demanda: --Qui êtes-vous?",3
[20]La voix répondit: --Che suis le tétachement de l'autre chour.,3
La jeune femme reprit: --Qu'est-ce que vous voulez?,3
"--Che suis berdu tepuis ce matin, tans le pois, avec mon [25]tétachement.",3
Oufrez ou che gasse la borte.,3
"La forestière n'avait pas le choix; elle fit glisser vivement le gros verrou, puis tirant le lourd battant, elle aperçut dans l'ombre pâle des neiges, six hommes, six soldats prussiens, les mêmes qui étaient venus la veille.",3
[30]Elle prononça d'un ton résolu: --Qu'est-ce que vous venez faire à cette heure-ci?,3
"Le sous-officier répéta: Page 73 --Che suis berdu, tout à fait berdu, ché regonnu la maison.",3
"Che n'ai rien manché tepuis ce matin, mon tétachement non blus.",3
"Berthine déclara: [5]--C'est que je suis toute seule avec maman, ce soir.",3
"Le soldat, qui paraissait un brave homme, répondit: --Ça ne fait rien.",3
"Che ne ferai bas de mal, mais fous nous ferez à mancher.",3
Nous dombons te faim et te fatigue.,3
"[10]La forestière se recula: --Entrez, dit-elle.",3
"Ils entrèrent, poudrés de neige, portant sur leurs casques une sorte de crème mousseuse qui les faisait ressembler à des meringues, et ils paraissaient las, exténués.",3
[15]La jeune femme montra les bancs de bois des deux côtés de la grande table.,3
"--Asseyez-vous, dit-elle, je vais vous faire de la soupe.",3
C'est vrai que vous avez l'air rendus.,3
Puis elle referma les verrous de la porte.,3
"[20]Elle remit de l'eau dans la marmite, y jeta de nouveau du beurre et des pommes de terre, puis décrochant un morceau de lard pendu dans la cheminée, elle en coupa la moitié qu'elle plongea dans le bouillon.",3
Les six hommes suivaient de l'oeil tous ses mouvements [25]avec une faim éveillée dans leurs yeux.,3
"Ils avaient posé leurs fusils et leurs casques dans un coin, et ils attendaient, sages comme des enfants sur les bancs d'une école.",3
La mère s'était remise à filer en jetant à tout moment des regards éperdus sur les soldats envahisseurs.,3
On n'entendait [30]rien autre chose que le ronflement léger du rouet et le crépitement du feu et le murmure de l'eau qui S'échauffait.,3
"Page 74 Mais soudain un bruit étrange les fit tous tressaillir, quelque chose comme un souffle rauque poussé sous la porte, un souffle de bête, fort et ronflant.",3
Le sous-officier allemand avait fait un bond vers les [5]fusils.,3
"La forestière l'arrêta d'un geste, et souriante: --C'est les loups, dit-elle.",3
"Ils sont comme vous, ils rôdent et ils ont faim.",3
"L'homme incrédule voulut voir, et sitôt que le battant fut ouvert, il aperçut deux grandes bêtes grises qui [10]s'enfuyaient d'un trot rapide et allongé.",3
"Il revint s'asseoir, en murmurant: --Ché n'aurais pas gru: Et il attendit que sa pâtée fût prête.",3
"Ils la mangèrent voracement, avec des bouches fendues [15]jusqu'aux oreilles pour en avaler davantage, des yeux ronds s'ouvrant en même temps que les mâchoires, et des bruits de gorge pareils à des glouglous de gouttières.",3
"Les deux femmes, muettes, regardaient les rapides mouvements des grandes barbes rouges; et les pommes de [20]terre avaient l'air de s'enfoncer dans ces toisons mouvantes, Mais comme ils avaient soif, la forestière descendit à la cave leur tirer du cidre.",3
"Elle y resta longtemps; c'était un petit caveau voûté qui, pendant la révolution, avait [25]servi de prison et de cachette, disait-on.",3
On y parvenait au moyen d'un étroit escalier tournant fermé par une trappe au fond de la cuisine.,3
"Quand Berthine reparut, elle riait, elle riait toute seule, d'un air sournois.",3
Et elle donna aux Allemands sa cruche [30]de boisson.,3
"Puis elle soupa aussi, avec sa mère, à l'autre bout de la Cuisine.",3
"Page 75 Les soldats avaient fini de manger, et ils s'endormaient tous les six, autour de la table.",3
"De temps en temps un front tombait sur la planche avec un bruit sourd, puis l'homme, réveillé brusquement, se redressait.",3
"[5]Berthine dit au sous-officier: --Couchez-vous devant le feu, pardi, il y a bien d'la place pour six.",3
Moi je grimpe à ma chambre avec maman.,3
Et les deux femmes montèrent au premier étage.,3
"On [10]les entendit fermer leur porte à clef, marcher quelque temps; puis elles ne firent plus aucun bruit.",3
"Les Prussiens s'étendirent sur le pavé, les pieds au feu, la tête supportée par leurs manteaux roulés, et ils ronflèrent bientôt tous les six sur six tons divers, aigus ou [15]sonores, mais continus et formidables.",3
"Ils dormaient certes depuis longtemps déjà quand un coup de feu retentit, si fort, qu'on l'aurait cru tiré contre les murs de la maison.",3
Les soldats se dressèrent aussitôt.,3
"Mais deux nouvelles détonations éclatèrent, suivies de [20]trois autres encore.",3
"La porte du premier s'ouvrit brusquement, et la forestière parut, nu-pieds, en chemise, en jupon court, une chandelle à la main, l'air affolé.",3
"Elle balbutia: --V'là les Français, ils sont au moins deux cents.",3
"S'ils [25]vous trouvent ici, ils vont brûler la maison.",3
"Descendez dans la cave bien vite, et faites pas de bruit.",3
"Si vous faites du bruit, nous sommes perdus.",3
"Le sous-officier, effaré, murmura: --Che feux pien, che feux pien.",3
Par où faut-il [30]tescendre?,3
"La jeune femme souleva avec précipitation la trappe Page 76 étroite et carrée, et les six hommes disparurent par le petit escalier tournant, s'enfonçant dans le sol l'un après l'autre, à reculons, pour bien tâter les marches du pied.",3
"Mais quand la pointe du dernier casque eut disparu, [5]Berthine rabattant la lourde planche de chêne, épaisse comme un mur, dure comme de l'acier, maintenue par des charnières et une serrure de cachôt, donna deux longs tours de clef, puis elle se mit à rire, d'un rire muet et ravi, avec une envie folle de danser sur la tête de ses prisonniers.",3
"[10]Ils ne faisaient aucun bruit, enfermés là-dedans comme dans une boite solide, une boite de pierre, ne recevant que l'air d'un soupirail garni de barres de fer.",3
"~-Berthine aussitôt ralluma son feu, remit dessus sa marmite, et refit de la soupe en murmurant: [15]--Le père s'ra fatigué cette nuit.",3
Puis elle s'assit et attendit.,3
"Seul, le balancier sonore de l'horloge promenait dans le silence son tic-tac régulier.",3
"De temps en temps la jeune femme jetait un regard sur le cadran, un regard impatient qui semblait dire: [20]--Ça ne va pas vite.",3
Mais bientôt il lui sembla qu'on murmurait sous ses pieds.,3
"Des paroles basses, confuses, lui parvenaient à travers la voûte maçonnée de la cave.",3
"Les Prussiens commençaient à deviner sa ruse, et bientôt le sous-officier [25]remonta le petit escalier et vint heurter du poing la trappe.",3
Il cria de nouveau: --Oufrez.,3
"Elle se leva, s'approcha et, imitant son accent: --Qu'est-ce que fous foulez?",3
[30]--Oufrez.,3
--Che n'oufre pas.,3
L'homme se fâchait.,3
Page 77 --Oufrez ou che gasse la borte.,3
"Elle se mit à rire: --Casse, mon bonhomme, casse, mon bonhomme!",3
"Et il commença à frapper avec la crosse de son fusil [5]contre la trappe de chêne, fermée sur sa tête.",3
Mais elle aurait résisté à des coups de catapulte.,3
La forestière l'entendit redescendre.,3
"Puis les soldats vinrent, l'un après l'autre, essayer leur force, et inspecter la fermeture.",3
"Mais, jugeant sans doute leurs tentatives [10]inutiles, ils redescendirent tous dans la cave et recommencèrent à parler entre eux.",3
"La jeune femme les écoutait, puis elle alla ouvrir la porte du dehors et elle tendit l'oreille dans la nuit.",3
Un aboiement lointain lui parvint.,3
"Elle se mit à siffler [15]comme aurait fait un chasseur, et, presque aussitôt, deux énormes chiens surgirent dans l'ombre et bondirent sur elle en gambadant.",3
Elle les saisit par le cou et les maintint pour les empêcher de courir.,3
Puis elle cria de toute sa force: --Ohé père!,3
"[20]Une voix répondit, très éloignée encore: ~-Ohé Berthine!",3
"Elle attendit quelques secondes, puis reprit: --Ohé père!",3
La voix plus proche répéta: [25]--Ohé Berthine!,3
La forestière reprit: --Passe pas devant le soupirail.,3
Y a des Prussiens dans la cave.,3
"Et brusquement la grande silhouette de l'homme se [30]dessina sur la gauche, arrêtée entre deux troncs d'arbres.",3
"Il demanda, inquiet: --Des Prussiens dans la cave.",3
Qué qui font?,3
Page 78 La jeune femme se mit à rire: --C'est ceux d'hier.,3
"Ils s'étaient perdus dans la forêt, je les ai mis au frais dans la cave.",3
"Et elle conta l'aventure, comment elle les avait effrayés [5]avec des coups de revolver et enfermés dans le caveau.",3
Le vieux toujours grave demanda: --Qué que tu veux que j'en fassions à c't'heure?,3
Elle répondit: --Va quérir M.,3
Lavigne avec sa troupe.,3
Il les fera [10]prisonniers.,3
C'est lui qui sera content.,3
Et le père Pichon sourit: --C'est vrai qu'i sera content.,3
"Sa fille reprit: ~-T'as de la soupe, mange-la vite et pi repars.",3
"[15]Le vieux garde s'attabla, et se mit à manger la soupe après avoir posé par terre deux assiettes pleines pour ses chiens.",3
"Les Prussiens, entendant parler, s'étaient tus.",3
L'Échasse repartit un quart d'heure plus tard.,3
"Et [20]Berthine, la tête dans ses mains, attendit.",3
Les prisonniers recommençaient à s'agiter.,3
"Ils criaient maintenant, appelaient, battaient sans cesse de coups de crosse furieux la trappe inébranlable.",3
"Puis ils se mirent à tirer des coups de fusil par le soupirail, [25]espérant sans doute être entendus si quelque détachement allemand passait dans les environs.",3
"La forestière ne remuait plus; mais tout ce bruit l'énervait, l'irritait.",3
"Une colère méchante s'éveillait en elle; elle eût voulu les assassiner, les gueux, pour les faire taire.",3
"[30]Puis son impatience grandissant, elle se mit à regarder l'horloge, à compter les minutes.",3
Page 79 Le père était parti depuis une heure et demie.,3
Il avait atteint la ville maintenant.,3
Elle croyait le voir.,3
Il racontait la chose à M.,3
"Lavigne, qui pâlissait d'émotion et sonnait sa bonne pour avoir on uniforme et ses armes; [5]Elle entendait, lui semblait-il, le tambour courant par les rues.",3
Les têtes effarées apparaissaient aux fenêtres.,3
"Les soldats citoyens sortaient de leurs maisons, à peine vêtus, essoufflés, bouclant leurs ceinturons, et partaient, au pas gymnastique, vers la maison du commandant.",3
"[10]Puis la troupe, l'Échasse en tête, se mettait en marche, dans la nuit, dans la neige, vers la forêt.",3
Elle regardait l'horloge.,3
«Ils peuvent être ici dans une heure.» Une impatience nerveuse l'envahissait.,3
Les minutes [15]lui paraissaient interminables.,3
Comme c'était long!,3
"Enfin, le temps qu'elle avait fixé pour leur arrivée fut marqué par l'aiguille.",3
"Et elle ouvrit de nouveau la porte, pour les écouter venir.",3
Elle aperçut une ombre marchant avec [20]précaution.,3
"Elle eut peur, poussa un cri.",3
C'était son père.,3
Il dit: --Ils m'envoient pour voir s'il n'y a rien de changé.,3
"--Non, rien.",3
"[25]Alors, il lança à son tour, dans la nuit, un coup de sifflet strident et prolongé.",3
"Et, bientôt, on vit une chose brune qui s'en venait, sous les arbres, lentement: l'avant-garde composée de dix hommes.",3
L'Échasse répétait à tout instant: [30]--Passez pas devant le soupirail.,3
Et les premiers arrivés montraient aux nouveaux venus le soupirail redouté.,3
"Page 80 Enfin le gros de la troupe se montra, en tout deux cents hommes, portant chacun deux cents cartouches.",3
M.,3
"Lavigne, agité, frémissant, les disposa de façon à cerner de partout la maison en laissant un large espace libre [5]devant le petit trou noir, au ras du sol, par où la cave prenait de l'air.",3
"Puis il entra dans l'habitation et s'informa de la force et de l'attitude de l'ennemi, devenu tellement muet qu'on aurait pu le croire disparu, évanoui, envolé par le soupirail.",3
[10]M.,3
Lavigne frappa du pied la trappe et appela: --Monsieur l'officier prussien?,3
L'Allemand ne répondit pas.,3
Le commandant reprit: --Monsieur l'officier prussien?,3
[15]Ce fut en vain.,3
"Pendant vingt minutes il somma cet officier silencieux de se rendre avec armes et bagages, en lui promettant la vie sauve et les honneurs militaires pour lui et ses soldats.",3
Mais il n'obtint aucun signe de consentement ou d'hostilité.,3
La situation devenait difficile.,3
"[20]Les soldats-citoyens battaient la semelle dans la neige, se frappaient les épaules à grands coups de bras, comme font les cochers pour s'échauffer, et ils regardaient le soupirail avec une envie grandissante et puérile de passer devant.",3
"[25]Un d'eux, enfin, se hasarda, un nommé Potdevin qui était très souple.",3
Il prit son élan et passa en courant comme un cerf.,3
La tentative réussit.,3
Les prisonniers semblaient morts.,3
30 ~~Y a personne.,3
Et un autre soldat traversa l'espace libre devant le trou dangereux.,3
Alors ce fut un jeu.,3
"De minute en minute, un Page 81 homme se lançant, passait d'une troupe dans l'autre comme font les enfants en jouant aux barres, et il lançait derrière lui des éclaboussures de neige tant il agitait vivement les pieds.",3
"On avait allumé, pour se chauffer, de [5]grands feux de bois mort, et ce profil courant du garde national apparaissait illuminé dans un rapide voyage du camp de droite au camp de gauche.",3
"Quelqu'un cria: --A toi, Maloison.",3
[10]Maloison était un gros boulanger dont le ventre donnait à rire aux camarades.,3
Il hésitait.,3
On le blagua.,3
"Alors, prenant son parti il se mit en route, d'un petit pas gymnastique régulier et essoufflé, qui secouait sa forte bedaine.",3
[15]Tout le détachement riait aux larmes.,3
"On criait pour l'encourager: --Bravo, bravo, Maloison!",3
"Il arrivait environ aux deux tiers de son trajet quand une flamme longue, rapide et rouge, jaillit du soupirail.",3
"[20]Une détonation retentit, et le vaste boulanger s'abattit sur le nez avec un cri épouvantable.",3
Personne ne s'élança pour le secourir.,3
"Alors on le vit se trainer à quatre pattes dans la neige en gémissant, et, quand il fut sorti du terrible passage, il s'évanouit.",3
"[25]Il avait une balle dans le gras de la cuisse, tout en haut.",3
"Après la première surprise et la première épouvante, un nouveau rire s'éleva.",3
Mais le commandant Lavigne apparut sur le seuil de la maison forestière.,3
Il venait d'arrêter son plan d'attaque.,3
[30]Il commanda d'une voix vibrante: --Le zingueur Planchut et ses ouvriers.,3
Page 82 Trois hommes s'approchèrent.,3
~-Descellez les gouttières de la maison.,3
Et en un quart d'heure on eut apporté au commandant vingt mètres de gouttières.,3
"[5]Alors il fit pratiquer, avec mille précautions de prudence, un petit trou rond dans le bord de la trappe, et, organisant un conduit d'eau de la pompe à cette ouverture, il déclara d'un air enchanté: --Nous allons offrir à boire à messieurs les Allemands.",3
[10]Un hurrah frénétique d'admiration éclata suivi de hurlements de joie et de rires éperdus.,3
Et le commandant organisa des pelotons de travail qui se relayeraient de cinq minutes en cinq minutes.,3
Puis il commanda: --Pompez.,3
