Block,Label
Et l'homme ajoutait: Ne crains pas.,1
Je suis l'agent du comité.,1
On te soupçonne de n'être pas bien sûr.,1
"Tu sais que si tu révélais quelque chose, on a l'oeil sur toi.--Puis il donnait à l'ouvrier une poignée de main et s'en allait en disant:--Nous nous reverrons bientôt.",1
"La police, aux écoutes, recueillait, non plus seulement dans les cabarets, mais dans la rue, des dialogues singuliers: --Fais-toi recevoir bien vite, disait un tisserand à un ébéniste.",1
--Pourquoi?,1
--Il va y avoir un coup de feu à faire.,1
"Deux passants en haillons échangeaient ces répliques remarquables, grosses d'une apparente jacquerie: --Qui nous gouverne?",1
--C'est monsieur Philippe.,1
"--Non, c'est la bourgeoisie.",1
On se tromperait si l'on croyait que nous prenons le mot jacquerie en mauvaise part.,1
"Les Jacques, c'étaient les pauvres.",1
Or ceux qui ont faim ont droit.,1
"Une autre fois, on entendait passer deux hommes dont l'un disait à l'autre:--Nous avons un bon plan d'attaque.",1
"D'une conversation intime entre quatre hommes accroupis dans un fossé du rond-point de la barrière du Trône, on ne saisissait que ceci: --On fera le possible pour qu'il ne se promène plus dans Paris.",1
"Qui, _il_?",1
Obscurité menaçante.,1
"«Les principaux chefs», comme on disait dans le faubourg, se tenaient à l'écart.",1
"On croyait qu'ils se réunissaient, pour se concerter, dans un cabaret près de la pointe Saint-Eustache.",1
"Un nommé Aug.--, chef de la Société des Secours pour les tailleurs, rue Mondétour, passait pour servir d'intermédiaire central entre les chefs et le faubourg Saint-Antoine.",1
"Néanmoins, il y eut toujours beaucoup d'ombre sur ces chefs, et aucun fait certain ne put infirmer la fierté singulière de cette réponse faite plus tard par un accusé devant la Cour des pairs: --Quel était votre chef?",1
"--_Je n'en connaissais pas, et je n'en reconnaissais pas_.",1
"Ce n'étaient guère encore que des paroles, transparentes, mais vagues; quelquefois des propos en l'air, des on-dit, des ouï-dire.",1
D'autres indices survenaient.,1
"Un charpentier, occupé rue de Reuilly à clouer les planches d'une palissade autour d'un terrain où s'élevait une maison en construction, trouvait dans ce terrain un fragment de lettre déchirée où étaient encore lisibles les lignes que voici: --«...Il faut que le comité prenne des mesures pour empêcher le recrutement dans les sections pour les différentes sociétés...» Et en post-scriptum: «Nous avons appris qu'il y avait des fusils rue du Faubourg-Poissonnière, nº 5 (bis), au nombre de cinq ou six mille, chez un armurier, dans une cour.",1
"La section ne possède point d'armes.» Ce qui fit que le charpentier s'émut et montra la chose à ses voisins, c'est qu'à quelques pas plus loin il ramassa un autre papier également déchiré et plus significatif encore, dont nous reproduisons la configuration à cause de l'intérêt historique de ces étranges documents:           _Q C D E_           _u og a1 fe_ _Apprenez cette liste par coeur.",1
"Après, vous la déchirerez.",1
"Les hommes admis en feront autant lorsque vous leur aurez transmis des ordres._ _Salut et fraternité._                                              _L._ Les personnes qui furent alors dans le secret de cette trouvaille n'ont connu que plus tard le sous-entendu de ces quatre majuscules: _quinturions, centurions, décurions, éclaireurs_, et le sens de ces lettres: _u og a1 fe_ qui était une date et qui voulait dire _ce __15 avril 18__32_.",1
Sous chaque majuscule étaient inscrits des noms suivis d'indications très caractéristiques.,1
Ainsi:--Q.,1
_Bannerel_.,1
8 fusils.,1
83 cartouches.,1
Homme sûr.--C.,1
_Boubière_.,1
1 pistolet.,1
40 cartouches.--D.,1
_Rollet_.,1
1 fleuret.,1
1 pistolet.,1
1 livre de poudre.--E.,1
_Teissier_.,1
1 sabre.,1
1 giberne.,1
"Exact.--_Terreur_ 8 fusils, Brave, etc.",1
"Enfin ce charpentier trouva, toujours dans le même enclos, un troisième papier sur lequel était écrite au crayon, mais très lisiblement, cette espèce de liste énigmatique: Unité.",1
Blanchard.,1
Arbre-sec.,1
6.,1
Barra.,1
Soize.,1
Salle-au-Comte.,1
Kosciusko.,1
Aubry le boucher?,1
J.,1
J.,1
R.,1
Caïus Gracchus.,1
Droit de révision.,1
Dufond.,1
Four.,1
Chute des Girondins.,1
Derbac.,1
Maubuée.,1
Washington.,1
Pinson.,1
1 pist.,1
86 cart.,1
Marseillaise.,1
Souver.,1
du peuple.,1
Michel.,1
Quincampoix.,1
Sabre.,1
Hoche.,1
Marceau.,1
Platon.,1
Arbre-sec.,1
Varsovie.,1
"Tilly, crieur du _Populaire_.",1
L'honnête bourgeois entre les mains duquel cette liste était demeurée en sut la signification.,1
"Il paraît que cette liste était la nomenclature complète des sections du quatrième arrondissement de la société des Droits de l'Homme, avec les noms et les demeures des chefs de sections.",1
"Aujourd'hui que tous ces faits restés dans l'ombre ne sont plus que de l'histoire, on peut les publier.",1
Il faut ajouter que la fondation de la société des Droits de l'Homme semble avoir été postérieure à la date où ce papier fut trouvé.,1
Peut-être n'était-ce qu'une ébauche.,1
"Cependant, après les propos et les paroles, après les indices écrits, des faits matériels commençaient à percer.",1
"Rue Popincourt, chez un marchand de bric-à-brac, on saisissait dans le tiroir d'une commode sept feuilles de papier gris toutes également pliées en long et en quatre; ces feuilles recouvraient vingt-six carrés de ce même papier gris pliés en forme de cartouche, et une carte sur laquelle on lisait ceci:     Salpêtre 12 onces.",1
Soufre    2 onces.,1
Charbon   2 onces et demie.,1
Eau       2 onces.,1
Le procès-verbal de saisie constatait que le tiroir exhalait une forte odeur de poudre.,1
"Un maçon revenant, sa journée faite, oubliait un petit paquet sur un banc près du pont d'Austerlitz.",1
Ce paquet était porté au corps de garde.,1
"On l'ouvrait et l'on y trouvait deux dialogues imprimés, signés _Lahautière_, une chanson intitulée: _Ouvriers, associez-vous_, et une boîte de fer-blanc pleine de cartouches.",1
"Un ouvrier buvant avec un camarade lui faisait tâter comme il avait chaud, l'autre sentait un pistolet sous sa veste.",1
"Dans un fossé sur le boulevard, entre le Père-Lachaise et la barrière du Trône, à l'endroit le plus désert, des enfants, en jouant, découvraient sous un tas de copeaux et d'épluchures un sac qui contenait un moule à balles, un mandrin en bois à faire des cartouches, une sébile dans laquelle il y avait des grains de poudre de chasse, et une petite marmite en fonte dont l'intérieur offrait des traces évidentes de plomb fondu.",1
"Des agents de police, pénétrant à l'improviste à cinq heures du matin chez un nommé Pardon, qui fut plus tard sectionnaire de la section Barricade-Merry et se fit tuer dans l'insurrection d'avril 1834, le trouvaient debout près de son lit, tenant à la main des cartouches qu'il était en train de faire.",1
"Vers l'heure où les ouvriers se reposent, deux hommes étaient vus se rencontrant entre la barrière Picpus et la barrière Charenton dans un petit chemin de ronde entre deux murs près d'un cabaretier qui a un jeu de Siam devant sa porte.",1
L'un tirait de dessous sa blouse et remettait à l'autre un pistolet.,1
Au moment de le lui remettre il s'apercevait que la transpiration de sa poitrine avait communiqué quelque humidité à la poudre.,1
Il amorçait le pistolet et ajoutait de la poudre à celle qui était déjà dans le bassinet.,1
Puis les deux hommes se quittaient.,1
"Un nommé Gallais, tué plus tard rue Beaubourg dans l'affaire d'avril, se vantait d'avoir chez lui sept cents cartouches et vingt-quatre pierres à fusil.",1
Le gouvernement reçut un jour l'avis qu'il venait d'être distribué des armes au faubourg et deux cent mille cartouches.,1
La semaine d'après trente mille cartouches furent distribuées.,1
"Chose remarquable, la police n'en put saisir aucune.",1
"Une lettre interceptée portait:--«Le jour n'est pas loin où en quatre heures d'horloge quatre-vingt mille patriotes seront sous les armes.» Toute cette fermentation était publique, on pourrait presque dire tranquille.",1
L'insurrection imminente apprêtait son orage avec calme en face du gouvernement.,1
"Aucune singularité ne manquait à cette crise encore souterraine, mais déjà perceptible.",1
Les bourgeois parlaient paisiblement aux ouvriers de ce qui se préparait.,1
On disait: Comment va l'émeute?,1
du ton dont on eût dit: Comment va votre femme?,1
"Un marchand de meubles, rue Moreau, demandait:--Eh bien, quand attaquez-vous?",1
Un autre boutiquier disait: --On attaquera bientôt?,1
je le sais.,1
"Il y a un mois vous étiez quinze mille, maintenant vous êtes vingt-cinq mille.--Il offrait son fusil, et un voisin offrait un petit pistolet qu'il voulait vendre sept francs.",1
"Du reste, la fièvre révolutionnaire gagnait.",1
Aucun point de Paris ni de la France n'en était exempt.,1
L'artère battait partout.,1
"Comme ces membranes qui naissent de certaines inflammations et se forment dans le corps humain, le réseau des sociétés secrètes commençait à s'étendre sur le pays.",1
"De l'association des Amis du peuple, publique et secrète tout à la fois, naissait la société des Droits de l'Homme, qui datait ainsi un de ses ordres du jour: _Pluviôse, an 40 de l'ère républicaine_, qui devait survivre même à des arrêts de cour d'assises prononçant sa dissolution, et qui n'hésitait pas à donner à ses sections des noms significatifs tels que ceux-ci:     _Des piques._     _Tocsin._     _Canon d'alarme._     _Bonnet phrygien._     _21 janvier._     _Des Gueux._     _Des Truands._     _Marche en avant._     _Robespierre._     _Niveau._     _Ça ira._ La société des Droits de l'Homme engendrait la société d'Action.",1
C'étaient les impatients qui se détachaient et couraient devant.,1
D'autres associations cherchaient à se recruter dans les grandes sociétés mères.,1
Les sectionnaires se plaignaient d'être tiraillés.,1
Ainsi _la société Gauloise_ et _le Comité organisateur des municipalités_.,1
"Ainsi les associations pour _la liberté de la presse_, pour _la liberté individuelle_, pour _l'instruction du peuple, contre les impôts indirects_.",1
"Puis la société des Ouvriers égalitaires, qui se divisait en trois fractions, les égalitaires, les communistes, les réformistes.",1
"Puis l'Armée des Bastilles, une espèce de cohorte organisée militairement, quatre hommes commandés par un caporal, dix par un sergent, vingt par un sous-lieutenant, quarante par un lieutenant; il n'y avait jamais plus de cinq hommes qui se connussent.",1
Création où la précaution est combinée avec l'audace et qui semble empreinte du génie de Venise.,1
"Le comité central, qui était la tête, avait deux bras, la société d'Action et l'Armée des Bastilles.",1
"Une association légitimiste, les Chevaliers de la Fidélité, remuait parmi ces affiliations républicaines.",1
Elle y était dénoncée et répudiée.,1
Les sociétés parisiennes se ramifiaient dans les principales villes.,1
"Lyon, Nantes, Lille et Marseille avaient leur société des Droits de l'Homme, la Charbonnière, les Hommes libres.",1
Aix avait une société révolutionnaire qu'on appelait la Cougourde.,1
Nous avons déjà prononcé ce mot.,1
"À Paris, le faubourg Saint-Marceau n'était guère moins bourdonnant que le faubourg Saint-Antoine, et les écoles pas moins émues que les faubourgs.",1
"Un café de la rue Saint-Hyacinthe et l'estaminet des Sept-Billards, rue des Mathurins-Saint-Jacques, servaient de lieux de ralliement aux étudiants.",1
"La société des Amis de l'A B C, affiliée aux mutuellistes d'Angers et à la Cougourde d'Aix, se réunissait, on l'a vu, au café Musain.",1
"Ces mêmes jeunes gens se retrouvaient aussi, nous l'avons dit, dans un restaurant cabaret près de la rue Mondétour qu'on appelait Corinthe.",1
Ces réunions étaient secrètes.,1
"D'autres étaient aussi publiques que possible, et l'on peut juger de ces hardiesses par ce fragment d'un interrogatoire subi dans un des procès ultérieurs:--Où se tint cette réunion?--Rue de la Paix.--Chez qui?--Dans la rue.--Quelles sections étaient là?--Une seule.--Laquelle?--La section Manuel.--Qui était le chef?--Moi.--Vous êtes trop jeune pour avoir pris tout seul ce grave parti d'attaquer le gouvernement.",1
D'où vous venaient vos instructions?--Du comité central.,1
"L'armée était minée en même temps que la population, comme le prouvèrent plus tard les mouvements de Belfort, de Lunéville et d'Épinal.",1
"On comptait sur le cinquante-deuxième régiment, sur le cinquième, sur le huitième, sur le trente-septième, et sur le vingtième léger.",1
"En Bourgogne, et dans les villes du midi on plantait _l'arbre de la Liberté_, c'est-à-dire un mât surmonté d'un bonnet rouge.",1
Telle était la situation.,1
"Cette situation, le faubourg Saint-Antoine, plus que tout autre groupe de population, comme nous l'avons dit en commençant, la rendait sensible et l'accentuait.",1
C'est là qu'était le point de côté.,1
"Ce vieux faubourg, peuplé comme une fourmilière, laborieux, courageux et colère comme une ruche, frémissait dans l'attente et dans le désir d'une commotion.",1
Tout s'y agitait sans que le travail fût pour cela interrompu.,1
Rien ne saurait donner l'idée de cette physionomie vive et sombre.,1
Il y a dans ce faubourg de poignantes détresses cachées sous le toit des mansardes; il y a là aussi des intelligences ardentes et rares.,1
C'est surtout en fait de détresse et d'intelligence qu'il est dangereux que les extrêmes se touchent.,1
"Le faubourg Saint-Antoine avait encore d'autres causes de tressaillement; car il reçoit le contre-coup des crises commerciales, des faillites, des grèves, des chômages, inhérents aux grands ébranlements politiques.",1
En temps de révolution la misère est à la fois cause et effet.,1
Le coup qu'elle frappe lui revient.,1
"Cette population, pleine de vertu fière, capable au plus haut point de calorique latent, toujours prête aux prises d'armes, prompte aux explosions, irritée, profonde, minée, semblait n'attendre que la chute d'une flammèche.",1
"Toutes les fois que de certaines étincelles flottent sur l'horizon, chassées par le vent des événements, on ne peut s'empêcher de songer au faubourg Saint-Antoine et au redoutable hasard qui a placé aux portes de Paris cette poudrière de souffrances et d'idées.",1
"Les cabarets du _faubourg Antoine_, qui se sont plus d'une fois dessinés dans l'esquisse qu'on vient de lire, ont une notoriété historique.",1
En temps de troubles on s'y enivre de paroles plus que de vin.,1
"Une sorte d'esprit prophétique et un effluve d'avenir y circule, enflant les coeurs et grandissant les âmes.",1
"Les cabarets du faubourg Antoine ressemblent à ces tavernes du Mont Aventin bâties sur l'antre de la sibylle et communiquant avec les profonds souffles sacrés; tavernes dont les tables étaient presque des trépieds, et où l'on buvait ce qu'Ennius appelle _le vin sibyllin_.",1
Le faubourg Saint-Antoine est un réservoir de peuple.,1
L'ébranlement révolutionnaire y fait des fissures par où coule la souveraineté populaire.,1
"Cette souveraineté peut mal faire, elle se trompe comme toute autre; mais, même fourvoyée, elle reste grande.",1
"On peut dire d'elle comme du cyclope aveugle, _Ingens_.",1
"En 93, selon que l'idée qui flottait était bonne ou mauvaise, selon que c'était le jour du fanatisme ou de l'enthousiasme, il partait du faubourg Saint-Antoine tantôt des légions sauvages, tantôt des bandes héroïques.",1
Sauvages.,1
Expliquons-nous sur ce mot.,1
"Ces hommes hérissés qui, dans les jours génésiaques du chaos révolutionnaire, déguenillés, hurlants, farouches, le casse-tête levé, la pique haute, se ruaient sur le vieux Paris bouleversé, que voulaient-ils?",1
"Ils voulaient la fin des oppressions, la fin des tyrannies, la fin du glaive, le travail pour l'homme, l'instruction pour l'enfant, la douceur sociale pour la femme, la liberté, l'égalité, la fraternité, le pain pour tous, l'idée pour tous, l'édénisation du monde, le progrès; et cette chose sainte, bonne et douce, le progrès, poussés à bout, hors d'eux-mêmes, ils la réclamaient terribles, demi-nus, la massue au poing, le rugissement à la bouche.",1
"C'étaient les sauvages, oui; mais les sauvages de la civilisation.",1
"Ils proclamaient avec furie le droit; ils voulaient, fût-ce par le tremblement et l'épouvante, forcer le genre humain au paradis.",1
Ils semblaient des barbares et ils étaient des sauveurs.,1
Ils réclamaient la lumière avec le masque de la nuit.,1
"En regard de ces hommes, farouches, nous en convenons, et effrayants, mais farouches et effrayants pour le bien, il y a d'autres hommes, souriants, brodés, dorés, enrubannés, constellés, en bas de soie, en plumes blanches, en gants jaunes, en souliers vernis, qui, accoudés à une table de velours au coin d'une cheminée de marbre, insistent doucement pour le maintien et la conservation du passé, du Moyen-Âge, du droit divin, du fanatisme, de l'ignorance, de l'esclavage, de la peine de mort, de la guerre, glorifiant à demi-voix et avec politesse le sabre, le bûcher et l'échafaud.",1
"Quant à nous, si nous étions forcé à l'option entre les barbares de la civilisation et les civilisés de la barbarie, nous choisirions les barbares.",1
"Mais, grâce au ciel, un autre choix est possible.",1
"Aucune chute à pic n'est nécessaire, pas plus en avant qu'en arrière.",1
"Ni despotisme, ni terrorisme.",1
Nous voulons le progrès en pente douce.,1
Dieu y pourvoit.,1
"L'adoucissement des pentes, c'est là toute la politique de Dieu.",1
"Chapitre VI Enjolras et ses lieutenants À peu près vers cette époque, Enjolras, en vue de l'événement possible, fit une sorte de recensement mystérieux.",1
Tous étaient en conciliabule au café Musain.,1
"Enjolras dit, en mêlant à ses paroles quelques métaphores demi-énigmatiques, mais significatives: --Il convient de savoir où l'on en est et sur qui l'on peut compter.",1
"Si l'on veut des combattants, il faut en faire.",1
Avoir de quoi frapper.,1
Cela ne peut nuire.,1
Ceux qui passent ont toujours plus de chance d'attraper des coups de corne quand il y a des boeufs sur la route que lorsqu'il n'y en a pas.,1
Donc comptons un peu le troupeau.,1
Combien sommes-nous?,1
Il ne s'agit pas de remettre ce travail-là à demain.,1
Les révolutionnaires doivent toujours être pressés; le progrès n'a pas de temps à perdre.,1
Défions-nous de l'inattendu.,1
Ne nous laissons pas prendre au dépourvu.,1
Il s'agit de repasser sur toutes les coutures que nous avons faites et de voir si elles tiennent.,1
Cette affaire doit être coulée à fond aujourd'hui.,1
"Courfeyrac, tu verras les polytechniciens.",1
C'est leur jour de sortie.,1
Aujourd'hui mercredi.,1
"Feuilly, n'est-ce pas?",1
vous verrez ceux de la Glacière.,1
Combeferre m'a promis d'aller à Picpus.,1
Il y a là tout un fourmillement excellent.,1
Bahorel visitera l'Estrapade.,1
"Prouvaire, les maçons s'attiédissent; tu nous rapporteras des nouvelles de la loge de la rue de Grenelle-Saint-Honoré.",1
Joly ira à la clinique de Dupuytren et tâtera le pouls à l'école de médecine.,1
Bossuet fera un petit tour au palais et causera avec les stagiaires.,1
"Moi, je me charge de la Cougourde.",1
"--Voilà tout réglé, dit Courfeyrac.",1
--Non.,1
--Qu'y a-t-il donc encore?,1
--Une chose très importante.,1
--Qu'est-ce?,1
demanda Combeferre.,1
"--La barrière du Maine, répondit Enjolras.",1
"Enjolras resta un moment comme absorbé dans ses réflexions, puis reprit: --Barrière du Maine il y a des marbriers, des peintres, les praticiens des ateliers de sculpture.",1
"C'est une famille enthousiaste, mais sujette à refroidissement.",1
Je ne sais pas ce qu'ils ont depuis quelque temps.,1
Ils pensent à autre chose.,1
Ils s'éteignent.,1
Ils passent leur temps à jouer aux dominos.,1
Il serait urgent d'aller leur parler un peu et ferme.,1
C'est chez Richefeu qu'ils se réunissent.,1
On les y trouverait entre midi et une heure.,1
Il faudrait souffler sur ces cendres-là.,1
"J'avais compté pour cela sur ce distrait de Marius, qui en somme est bon, mais il ne vient plus.",1
Il me faudrait quelqu'un pour la barrière du Maine.,1
Je n'ai plus personne.,1
"--Et moi, dit Grantaire, je suis là.",1
--Toi?,1
--Moi.,1
"--Toi, endoctriner des républicains!",1
"toi, réchauffer, au nom des principes, des coeurs refroidis!",1
--Pourquoi pas?,1
--Est-ce que tu peux être bon à quelque chose?,1
"--Mais j'en ai la vague ambition, dit Grantaire.",1
--Tu ne crois à rien.,1
--Je crois à toi.,1
"--Grantaire, veux-tu me rendre un service?",1
--Tous.,1
Cirer tes bottes.,1
"--Eh bien, ne te mêle pas de nos affaires.",1
Cuve ton absinthe.,1
"--Tu es un ingrat, Enjolras.",1
--Tu serais homme à aller barrière du Maine!,1
tu en serais capable!,1
"--Je suis capable de descendre rue des Grès, de traverser la place Saint-Michel, d'obliquer par la rue Monsieur-le-Prince, de prendre la rue de Vaugirard, de dépasser les Carmes, de tourner rue d'Assas, d'arriver rue du Cherche-Midi, de laisser derrière moi le Conseil de guerre, d'arpenter la rue des Vieilles-Tuileries, d'enjamber le boulevard, de suivre la chaussée du Maine, de franchir la barrière, et d'entrer chez Richefeu.",1
Je suis capable de cela.,1
Mes souliers en sont capables.,1
--Connais-tu un peu ces camarades-là de chez Richefeu?,1
--Pas beaucoup.,1
Nous nous tutoyons seulement.,1
--Qu'est-ce que tu leur diras?,1
"--Je leur parlerai de Robespierre, pardi.",1
De Danton.,1
Des principes.,1
--Toi!,1
--Moi.,1
Mais on ne me rend pas justice.,1
"Quand je m'y mets, je suis terrible.",1
"J'ai lu Prud'homme, je connais le Contrat social, je sais par coeur ma constitution de l'an Deux.»La liberté du citoyen finit où la liberté d'un autre citoyen commence.» Est-ce que tu me prends pour une brute?",1
J'ai un vieil assignat dans mon tiroir.,1
"Les droits de l'Homme, la souveraineté du peuple, sapristi!",1
Je suis même un peu hébertiste.,1
"Je puis rabâcher, pendant six heures d'horloge, montre en main, des choses superbes.",1
"--Sois sérieux, dit Enjolras.",1
"--Je suis farouche, répondit Grantaire.",1
"Enjolras pensa quelques secondes, et fit le geste d'un homme qui prend son parti.",1
"--Grantaire, dit-il gravement, je consens à t'essayer.",1
Tu iras barrière du Maine.,1
Grantaire logeait dans un garni tout voisin du café Musain.,1
"Il sortit, et revint cinq minutes après.",1
Il était allé chez lui mettre un gilet à la Robespierre.,1
"--Rouge, dit-il en entrant, et en regardant fixement Enjolras.",1
"Puis, d'un plat de main énergique, il appuya sur sa poitrine les deux pointes écarlates du gilet.",1
"Et, s'approchant d'Enjolras, il lui dit à l'oreille: --Sois tranquille.",1
Il enfonça son chapeau résolument et partit.,1
"Un quart d'heure après, l'arrière-salle du café Musain était déserte.",1
"Tous les amis de l'A B C étaient allés, chacun de leur côté, à leur besogne.",1
"Enjolras, qui s'était réservé la Cougourde, sortit le dernier.",1
"Ceux de la Cougourde d'Aix qui étaient à Paris se réunissaient alors plaine d'Issy, dans une des carrières abandonnées si nombreuses de ce côté de Paris.",1
"Enjolras, tout en cheminant vers ce lieu de rendez-vous, passait en lui-même la revue de la situation.",1
La gravité des événements était visible.,1
"Quand les faits, prodromes d'une espèce de maladie sociale latente, se meuvent lourdement, la moindre complication les arrête et les enchevêtre.",1
Phénomène d'où sortent les écroulements et les renaissances.,1
Enjolras entrevoyait un soulèvement lumineux sous les pans ténébreux de l'avenir.,1
Qui sait?,1
le moment approchait peut-être.,1
"Le peuple ressaisissant le droit, quel beau spectacle!",1
"la révolution reprenant majestueusement possession de la France, et disant au monde: La suite à demain!",1
Enjolras était content.,1
La fournaise chauffait.,1
"Il avait, dans ce même instant-là, une traînée de poudre d'amis éparse sur Paris.",1
"Il composait, dans sa pensée, avec l'éloquence philosophique et pénétrante de Combeferre, l'enthousiasme cosmopolite de Feuilly, la verve de Courfeyrac, le rire de Bahorel, la mélancolie de Jean Prouvaire, la science de Joly, les sarcasmes de Bossuet, une sorte de pétillement électrique prenant feu à la fois un peu partout.",1
Tous à l'oeuvre.,1
À coup sûr le résultat répondrait à l'effort.,1
C'était bien.,1
"Ceci le fit penser à Grantaire.--Tiens, se dit-il, la barrière du Maine me détourne à peine de mon chemin.",1
Si je poussais jusque chez Richefeu?,1
"Voyons un peu ce que fait Grantaire, et où il en est.",1
Une heure sonnait au clocher de Vaugirard quand Enjolras arriva à la tabagie Richefeu.,1
"Il poussa la porte, entra, croisa les bras, laissant retomber la porte qui vint lui heurter les épaules, et regarda dans la salle pleine de tables, d'hommes et de fumée.",1
"Une voix éclatait dans cette brume, vivement coupée par une autre voix.",1
C'était Grantaire dialoguant avec un adversaire qu'il avait.,1
"Grantaire était assis vis-à-vis d'une autre figure, à une table de marbre Sainte-Anne semée de grains de son et constellée de dominos, il frappait ce marbre du poing, et voici ce qu'Enjolras entendit: --Double-six.",1
--Du quatre.,1
--Le porc!,1
je n'en ai plus.,1
--Tu es mort.,1
Du deux.,1
--Du six.,1
--Du trois.,1
--De l'as.,1
--À moi la pose.,1
--Quatre points.,1
--Péniblement.,1
--À toi.,1
--J'ai fait une faute énorme.,1
--Tu vas bien.,1
--Quinze.,1
--Sept de plus.,1
--Cela me fait vingt-deux.,1
(Rêvant.) Vingt-deux!,1
--Tu ne t'attendais pas au double-six.,1
"Si je l'avais mis au commencement, cela changeait tout le jeu.",1
--Du deux même.,1
--De l'as.,1
--De l'as!,1
"Eh bien, du cinq.",1
--Je n'en ai pas.,1
"--C'est toi qui as posé, je crois?",1
--Oui.,1
--Du blanc.,1
--A-t-il de la chance!,1
Ah!,1
tu as une chance!,1
(Longue rêverie.) Du deux.,1
--De l'as.,1
"--Ni cinq, ni as.",1
C'est embêtant pour toi.,1
--Domino.,1
--Nom d'un caniche!,1
"Livre deuxième--Éponine Chapitre I Le Champ de l'Alouette Marius avait assisté au dénouement inattendu du guet-apens sur la trace duquel il avait mis Javert; mais à peine Javert eut-il quitté la masure, emmenant ses prisonniers dans trois fiacres, que Marius de son côté se glissa hors de la maison.",1
Il n'était encore que neuf heures du soir.,1
Marius alla chez Courfeyrac.,1
Courfeyrac n'était plus l'imperturbable habitant du quartier latin; il était allé demeurer rue de la Verrerie «pour des raisons politiques»; ce quartier était de ceux où l'insurrection dans ce temps-là s'installait volontiers.,1
Marius dit à Courfeyrac: Je viens coucher chez toi.,1
"Courfeyrac tira un matelas de son lit qui en avait deux, l'étendit à terre, et dit: Voilà.",1
"Le lendemain, dès sept heures du matin, Marius revint à la masure, paya le terme et ce qu'il devait à mame Bougon, fit charger sur une charrette à bras ses livres, son lit, sa table, sa commode et ses deux chaises, et s'en alla sans laisser son adresse, si bien que, lorsque Javert revint dans la matinée afin de questionner Marius sur les événements de la veille, il ne trouva que mame Bougon qui lui répondit: Déménagé!",1
Mame Bougon fut convaincue que Marius était un peu complice des voleurs saisis dans la nuit.--Qui aurait dit cela?,1
"s'écria-t-elle chez les portières du quartier, un jeune homme, que ça vous avait l'air d'une fille!",1
Marius avait eu deux raisons pour ce déménagement si prompt.,1
"La première, c'est qu'il avait horreur maintenant de cette maison où il avait vu, de si près et dans tout son développement le plus repoussant et le plus féroce, une laideur sociale plus affreuse peut-être encore que le mauvais riche, le mauvais pauvre.",1
"La deuxième, c'est qu'il ne voulait pas figurer dans le procès quelconque qui s'ensuivrait probablement, et être amené à déposer contre Thénardier.",1
"Javert crut que le jeune homme, dont il n'avait pas retenu le nom, avait eu peur et s'était sauvé ou n'était peut-être même pas rentré chez lui au moment du guet-apens; il fit pourtant quelques efforts pour le retrouver, mais il n'y parvint pas.",1
"Un mois s'écoula, puis un autre.",1
Marius était toujours chez Courfeyrac.,1
"Il avait su par un avocat stagiaire, promeneur habituel de la salle des pas perdus, que Thénardier était au secret.",1
"Tous les lundis, Marius faisait remettre au greffe de la Force cinq francs pour Thénardier.",1
"Marius n'ayant plus d'argent, empruntait les cinq francs à Courfeyrac.",1
C'était la première fois de sa vie qu'il empruntait de l'argent.,1
Ces cinq francs périodiques étaient une double énigme pour Courfeyrac qui les donnait et pour Thénardier qui les recevait.--À qui cela peut-il aller?,1
songeait Courfeyrac.--D'où cela peut-il me venir?,1
se demandait Thénardier.,1
Marius du reste était navré.,1
Tout était de nouveau rentré dans une trappe.,1
Il ne voyait plus rien devant lui; sa vie était replongée dans ce mystère où il errait à tâtons.,1
"Il avait un moment revu de très près dans cette obscurité la jeune fille qu'il aimait, le vieillard qui semblait son père, ces êtres inconnus qui étaient son seul intérêt et sa seule espérance en ce monde; et au moment où il avait cru les saisir, un souffle avait emporté toutes ces ombres.",1
Pas une étincelle de certitude et de vérité n'avait jailli même du choc le plus effrayant.,1
Aucune conjecture possible.,1
Il ne savait même plus le nom qu'il avait cru savoir.,1
À coup sûr ce n'était plus Ursule.,1
Et l'Alouette était un sobriquet.,1
Et que penser du vieillard?,1
Se cachait-il en effet de la police?,1
L'ouvrier à cheveux blancs que Marius avait rencontré aux environs des Invalides lui était revenu à l'esprit.,1
Il devenait probable maintenant que cet ouvrier et M.,1
Leblanc étaient le même homme.,1
Il se déguisait donc?,1
Cet homme avait des côtés héroïques et des côtés équivoques.,1
Pourquoi n'avait-il pas appelé au secours?,1
pourquoi s'était-il enfui?,1
"était-il, oui ou non, le père de la jeune fille?",1
enfin était-il réellement l'homme que Thénardier avait cru reconnaître?,1
Thénardier avait pu se méprendre?,1
Autant de problèmes sans issue.,1
"Tout ceci, il est vrai, n'ôtait rien au charme angélique de la jeune fille du Luxembourg.",1
"Détresse poignante; Marius avait une passion dans le coeur, et la nuit sur les yeux.",1
"Il était poussé, il était attiré, et il ne pouvait bouger.",1
"Tout s'était évanoui, excepté l'amour.",1
"De l'amour même, il avait perdu les instincts et les illuminations subites.",1
"Ordinairement cette flamme qui nous brûle nous éclaire aussi un peu, et nous jette quelque lueur utile au dehors.",1
"Ces sourds conseils de la passion, Marius ne les entendait même plus.",1
Jamais il ne se disait: Si j'allais là?,1
si j'essayais ceci?,1
